OID_,STATE_NAME,STATE_FIPS,SUB_REGION,STATE_ABBR,POINT_X,POINT_Y
467,Alaska,2,Pacific,AK,-163.5639398,69.14434521
468,Alaska,2,Pacific,AK,-163.1873333,69.4182399
469,Alaska,2,Pacific,AK,-163.2737114,69.29323469
470,Alaska,2,Pacific,AK,-163.1234217,69.38409032
471,Alaska,2,Pacific,AK,-163.0684633,69.56743621
472,Alaska,2,Pacific,AK,-163.1484873,69.60186062
473,Alaska,2,Pacific,AK,-162.9443116,69.69214221
474,Alaska,2,Pacific,AK,-163.0293405,69.72798398
475,Alaska,2,Pacific,AK,-162.9659962,69.7777171
476,Alaska,2,Pacific,AK,-161.9558191,70.30302218
477,Alaska,2,Pacific,AK,-161.7130531,70.2702655
478,Alaska,2,Pacific,AK,-161.898898,70.25581191
479,Alaska,2,Pacific,AK,-161.7860113,70.22148133
480,Alaska,2,Pacific,AK,-162.0086721,70.19243263
481,Alaska,2,Pacific,AK,-162.1241257,70.1549781
482,Alaska,2,Pacific,AK,-161.7036112,70.19247562
483,Alaska,2,Pacific,AK,-161.6166477,70.25499341
484,Alaska,2,Pacific,AK,-160.9525093,70.28942901
485,Alaska,2,Pacific,AK,-160.9791877,70.32388372
486,Alaska,2,Pacific,AK,-160.1537153,70.60418118
487,Alaska,2,Pacific,AK,-159.940901,70.5928088
488,Alaska,2,Pacific,AK,-159.9231247,70.5380741
489,Alaska,2,Pacific,AK,-160.2020179,70.47110961
490,Alaska,2,Pacific,AK,-159.9236597,70.4830794
491,Alaska,2,Pacific,AK,-160.1322162,70.31780052
492,Alaska,2,Pacific,AK,-159.9447208,70.36362871
493,Alaska,2,Pacific,AK,-159.7730671,70.19167411
494,Alaska,2,Pacific,AK,-159.890038,70.39114251
495,Alaska,2,Pacific,AK,-159.8175522,70.4950151
496,Alaska,2,Pacific,AK,-159.6774745,70.46633861
497,Alaska,2,Pacific,AK,-159.2889487,70.53004831
498,Alaska,2,Pacific,AK,-159.733355,70.49280462
499,Alaska,2,Pacific,AK,-159.9417353,70.63223882
500,Alaska,2,Pacific,AK,-160.1211764,70.60445978
501,Alaska,2,Pacific,AK,-159.671512,70.79753422
502,Alaska,2,Pacific,AK,-159.1654224,70.8803293
503,Alaska,2,Pacific,AK,-159.3726019,70.84338131
504,Alaska,2,Pacific,AK,-159.1512503,70.81950622
505,Alaska,2,Pacific,AK,-159.4484563,70.77921382
506,Alaska,2,Pacific,AK,-159.2206515,70.68726719
507,Alaska,2,Pacific,AK,-159.2812432,70.75616139
508,Alaska,2,Pacific,AK,-159.002863,70.77173342
509,Alaska,2,Pacific,AK,-159.0809358,70.81311438
510,Alaska,2,Pacific,AK,-158.684558,70.78506058
511,Alaska,2,Pacific,AK,-158.34233,70.81702072
512,Alaska,2,Pacific,AK,-158.5118045,70.84840552
513,Alaska,2,Pacific,AK,-157.8838866,70.85589649
514,Alaska,2,Pacific,AK,-157.2787415,71.0484375
515,Alaska,2,Pacific,AK,-156.8198845,71.299844
516,Alaska,2,Pacific,AK,-156.4856944,71.40623541
517,Alaska,2,Pacific,AK,-156.3795813,71.37234598
518,Alaska,2,Pacific,AK,-156.6048595,71.34957671
519,Alaska,2,Pacific,AK,-156.4504294,71.26319772
520,Alaska,2,Pacific,AK,-156.104842,71.24124591
521,Alaska,2,Pacific,AK,-156.0465164,71.2093094
522,Alaska,2,Pacific,AK,-156.1128877,71.1715112
523,Alaska,2,Pacific,AK,-155.949286,71.21930592
524,Alaska,2,Pacific,AK,-155.6479162,71.1854053
525,Alaska,2,Pacific,AK,-155.5504031,71.1173508
526,Alaska,2,Pacific,AK,-155.7392275,70.99959111
527,Alaska,2,Pacific,AK,-156.1859054,70.91790142
528,Alaska,2,Pacific,AK,-155.9861632,70.89818972
529,Alaska,2,Pacific,AK,-155.9769836,70.75540862
530,Alaska,2,Pacific,AK,-155.9047797,70.76679359
531,Alaska,2,Pacific,AK,-155.8978624,70.8273577
532,Alaska,2,Pacific,AK,-155.5867014,70.83929609
533,Alaska,2,Pacific,AK,-155.538683,70.93539932
534,Alaska,2,Pacific,AK,-155.3906498,71.00319858
535,Alaska,2,Pacific,AK,-155.1961796,70.989028
536,Alaska,2,Pacific,AK,-155.2906538,71.08514403
537,Alaska,2,Pacific,AK,-155.0984165,71.08403449
538,Alaska,2,Pacific,AK,-155.1048069,71.14848969
539,Alaska,2,Pacific,AK,-155.043155,71.1309733
540,Alaska,2,Pacific,AK,-155.0956262,71.0162676
541,Alaska,2,Pacific,AK,-155.0200619,71.0187558
542,Alaska,2,Pacific,AK,-155.0034163,71.11663031
543,Alaska,2,Pacific,AK,-154.6058615,71.0143221
544,Alaska,2,Pacific,AK,-154.6578162,70.91708918
545,Alaska,2,Pacific,AK,-154.8089373,70.87763999
546,Alaska,2,Pacific,AK,-154.1977856,70.77599368
547,Alaska,2,Pacific,AK,-153.9183502,70.88878061
548,Alaska,2,Pacific,AK,-153.2258333,70.9282241
549,Alaska,2,Pacific,AK,-152.8135815,70.88629992
550,Alaska,2,Pacific,AK,-152.7046756,70.81017269
551,Alaska,2,Pacific,AK,-152.6652551,70.85685222
552,Alaska,2,Pacific,AK,-152.7435707,70.88157088
553,Alaska,2,Pacific,AK,-152.4385661,70.86962922
554,Alaska,2,Pacific,AK,-152.2188202,70.81074761
555,Alaska,2,Pacific,AK,-152.5107682,70.69350342
556,Alaska,2,Pacific,AK,-152.4971166,70.64351412
557,Alaska,2,Pacific,AK,-152.0757347,70.58019871
558,Alaska,2,Pacific,AK,-152.6260078,70.55239802
559,Alaska,2,Pacific,AK,-151.7440246,70.559638
560,Alaska,2,Pacific,AK,-151.8690178,70.5126968
561,Alaska,2,Pacific,AK,-151.7696161,70.4987984
562,Alaska,2,Pacific,AK,-151.9692848,70.44323359
563,Alaska,2,Pacific,AK,-151.2234342,70.37075912
564,Alaska,2,Pacific,AK,-151.1759496,70.3752008
565,Alaska,2,Pacific,AK,-151.2006824,70.43437562
566,Alaska,2,Pacific,AK,-150.7831743,70.5018953
567,Alaska,2,Pacific,AK,-150.3720266,70.4857945
568,Alaska,2,Pacific,AK,-150.4067695,70.40911509
569,Alaska,2,Pacific,AK,-149.8912118,70.5147097
570,Alaska,2,Pacific,AK,-149.4978606,70.52248662
571,Alaska,2,Pacific,AK,-148.6102738,70.39833959
572,Alaska,2,Pacific,AK,-148.5080501,70.31110252
573,Alaska,2,Pacific,AK,-148.2258194,70.35888688
574,Alaska,2,Pacific,AK,-147.8616274,70.30972961
575,Alaska,2,Pacific,AK,-147.6927187,70.20889958
576,Alaska,2,Pacific,AK,-145.8423342,70.17032489
577,Alaska,2,Pacific,AK,-145.6106108,70.06477799
578,Alaska,2,Pacific,AK,-144.9705858,69.96867098
579,Alaska,2,Pacific,AK,-144.1169609,70.06424229
580,Alaska,2,Pacific,AK,-144.0719351,69.9842382
581,Alaska,2,Pacific,AK,-144.0266842,70.0461921
582,Alaska,2,Pacific,AK,-144.0677973,70.0789839
583,Alaska,2,Pacific,AK,-143.7779626,70.09975758
584,Alaska,2,Pacific,AK,-143.3513744,70.10870652
585,Alaska,2,Pacific,AK,-143.2972266,70.04176498
586,Alaska,2,Pacific,AK,-143.2833491,70.11815289
587,Alaska,2,Pacific,AK,-142.595503,70.0040059
588,Alaska,2,Pacific,AK,-142.2718691,69.8484378
589,Alaska,2,Pacific,AK,-141.7337818,69.77537649
590,Alaska,2,Pacific,AK,-141.3909994,69.64092661
591,Alaska,2,Pacific,AK,-141.2629405,69.63425731
592,Alaska,2,Pacific,AK,-141.2234827,69.67231292
593,Alaska,2,Pacific,AK,-141.3085088,69.69091518
594,Alaska,2,Pacific,AK,-141.00566,69.64219421
595,Alaska,2,Pacific,AK,-141.00566,69.6421179
596,Alaska,2,Pacific,AK,-141.0047233,68.42791508
597,Alaska,2,Pacific,AK,-141.0024347,65.84008962
598,Alaska,2,Pacific,AK,-140.9989122,61.89454141
599,Alaska,2,Pacific,AK,-140.9973849,60.30682919
600,Alaska,2,Pacific,AK,-140.997156,60.30679112
601,Alaska,2,Pacific,AK,-140.5231906,60.22186508
602,Alaska,2,Pacific,AK,-140.4526383,60.30936718
603,Alaska,2,Pacific,AK,-139.9811753,60.18744751
604,Alaska,2,Pacific,AK,-139.678416,60.3402343
605,Alaska,2,Pacific,AK,-139.0697868,60.35191068
606,Alaska,2,Pacific,AK,-139.190603,60.08857738
607,Alaska,2,Pacific,AK,-138.6919949,59.906626
608,Alaska,2,Pacific,AK,-138.6175353,59.77385919
609,Alaska,2,Pacific,AK,-137.5926485,59.23825297
610,Alaska,2,Pacific,AK,-137.4674321,58.90572212
611,Alaska,2,Pacific,AK,-136.8107866,59.1648782
612,Alaska,2,Pacific,AK,-136.5857748,59.1629442
613,Alaska,2,Pacific,AK,-136.4876415,59.2651414
614,Alaska,2,Pacific,AK,-136.4646443,59.28907942
615,Alaska,2,Pacific,AK,-136.4654874,59.46937742
616,Alaska,2,Pacific,AK,-136.2357381,59.52550798
617,Alaska,2,Pacific,AK,-136.3457273,59.60245708
618,Alaska,2,Pacific,AK,-135.7248874,59.74453028
619,Alaska,2,Pacific,AK,-135.475441,59.8016131
620,Alaska,2,Pacific,AK,-135.0162958,59.56717288
621,Alaska,2,Pacific,AK,-135.0229399,59.47077178
622,Alaska,2,Pacific,AK,-135.0934988,59.42661231
623,Alaska,2,Pacific,AK,-134.990984,59.38966339
624,Alaska,2,Pacific,AK,-134.9772193,59.34899131
625,Alaska,2,Pacific,AK,-134.9537488,59.27966352
626,Alaska,2,Pacific,AK,-134.6898579,59.24300579
627,Alaska,2,Pacific,AK,-134.5682046,59.13023031
628,Alaska,2,Pacific,AK,-134.4631914,59.12634242
629,Alaska,2,Pacific,AK,-134.334594,58.96566079
630,Alaska,2,Pacific,AK,-134.2473223,58.8566295
631,Alaska,2,Pacific,AK,-133.8286923,58.72578949
632,Alaska,2,Pacific,AK,-133.4317263,58.45884659
633,Alaska,2,Pacific,AK,-133.3628428,58.28022948
634,Alaska,2,Pacific,AK,-133.1710484,58.15640249
635,Alaska,2,Pacific,AK,-133.1386831,58.1355052
636,Alaska,2,Pacific,AK,-132.3636165,57.3427512
637,Alaska,2,Pacific,AK,-132.2283482,57.20438541
638,Alaska,2,Pacific,AK,-132.3386419,57.08799489
639,Alaska,2,Pacific,AK,-132.0291896,57.03606139
640,Alaska,2,Pacific,AK,-132.1047486,56.86633131
641,Alaska,2,Pacific,AK,-131.8630774,56.79939889
642,Alaska,2,Pacific,AK,-131.8258388,56.59661
643,Alaska,2,Pacific,AK,-131.559476,56.60189769
644,Alaska,2,Pacific,AK,-131.074614,56.40497381
645,Alaska,2,Pacific,AK,-131.0567002,56.3977027
646,Alaska,2,Pacific,AK,-130.7761529,56.36576608
647,Alaska,2,Pacific,AK,-130.6289054,56.25827212
648,Alaska,2,Pacific,AK,-130.463652,56.2349444
649,Alaska,2,Pacific,AK,-130.4158913,56.12855398
650,Alaska,2,Pacific,AK,-130.0902979,56.11775211
651,Alaska,2,Pacific,AK,-130.0167789,55.9088876
652,Alaska,2,Pacific,AK,-130.1764146,55.7541365
653,Alaska,2,Pacific,AK,-130.1764146,55.75409459
654,Alaska,2,Pacific,AK,-130.1455885,55.54108281
655,Alaska,2,Pacific,AK,-129.9922353,55.28138232
656,Alaska,2,Pacific,AK,-130.1030731,55.22747711
657,Alaska,2,Pacific,AK,-130.3613869,54.90771181
658,Alaska,2,Pacific,AK,-130.5886075,54.79354482
659,Alaska,2,Pacific,AK,-130.5775008,54.85742951
660,Alaska,2,Pacific,AK,-130.6877837,54.76160348
661,Alaska,2,Pacific,AK,-130.7430255,54.96603621
662,Alaska,2,Pacific,AK,-130.7410947,54.81854519
663,Alaska,2,Pacific,AK,-130.8491532,54.76715952
664,Alaska,2,Pacific,AK,-130.9277695,54.8090995
665,Alaska,2,Pacific,AK,-130.9380672,54.96299122
666,Alaska,2,Pacific,AK,-131.0103097,55.00383451
667,Alaska,2,Pacific,AK,-130.841133,55.10271951
668,Alaska,2,Pacific,AK,-130.7202804,55.07660541
669,Alaska,2,Pacific,AK,-130.4633628,55.32744922
670,Alaska,2,Pacific,AK,-130.7555932,55.09243221
671,Alaska,2,Pacific,AK,-130.8180979,55.14244
672,Alaska,2,Pacific,AK,-130.9303001,55.0871626
673,Alaska,2,Pacific,AK,-131.0578064,55.12243219
674,Alaska,2,Pacific,AK,-131.0675138,55.191041
675,Alaska,2,Pacific,AK,-130.9455699,55.27965621
676,Alaska,2,Pacific,AK,-130.6155849,55.29577338
677,Alaska,2,Pacific,AK,-130.655869,55.34549298
678,Alaska,2,Pacific,AK,-130.8658597,55.3082667
679,Alaska,2,Pacific,AK,-130.8875384,55.70492391
680,Alaska,2,Pacific,AK,-130.9586442,55.77658998
681,Alaska,2,Pacific,AK,-130.917813,55.81131091
682,Alaska,2,Pacific,AK,-131.0005751,55.79852982
683,Alaska,2,Pacific,AK,-131.2028126,55.97351128
684,Alaska,2,Pacific,AK,-131.0119925,56.10602389
685,Alaska,2,Pacific,AK,-131.3242071,55.96463041
686,Alaska,2,Pacific,AK,-131.4114244,56.00518722
687,Alaska,2,Pacific,AK,-131.9172461,55.85796729
688,Alaska,2,Pacific,AK,-131.7541901,55.8074038
689,Alaska,2,Pacific,AK,-131.8647224,55.72490172
690,Alaska,2,Pacific,AK,-131.8169613,55.66907852
691,Alaska,2,Pacific,AK,-131.8811074,55.59824022
692,Alaska,2,Pacific,AK,-132.0055906,55.66184621
693,Alaska,2,Pacific,AK,-131.9294779,55.59157191
694,Alaska,2,Pacific,AK,-131.9641752,55.49824232
695,Alaska,2,Pacific,AK,-132.1775252,55.58990858
696,Alaska,2,Pacific,AK,-132.2677988,55.75573979
697,Alaska,2,Pacific,AK,-132.2256538,55.73895222
698,Alaska,2,Pacific,AK,-132.1750246,55.71879289
699,Alaska,2,Pacific,AK,-132.1758487,55.79963822
700,Alaska,2,Pacific,AK,-132.0494778,55.80546819
701,Alaska,2,Pacific,AK,-132.0628162,55.93686531
702,Alaska,2,Pacific,AK,-131.9458471,55.96824731
703,Alaska,2,Pacific,AK,-131.9619566,56.16519192
704,Alaska,2,Pacific,AK,-131.4919611,56.22046782
705,Alaska,2,Pacific,AK,-131.9086395,56.2285236
706,Alaska,2,Pacific,AK,-131.9719638,56.35687738
707,Alaska,2,Pacific,AK,-132.1591846,56.3768755
708,Alaska,2,Pacific,AK,-132.1908607,56.46048629
709,Alaska,2,Pacific,AK,-132.3477859,56.52714939
710,Alaska,2,Pacific,AK,-132.3125115,56.63743449
711,Alaska,2,Pacific,AK,-132.5494883,56.62742999
712,Alaska,2,Pacific,AK,-132.456682,56.67159811
713,Alaska,2,Pacific,AK,-132.5261435,56.71437602
714,Alaska,2,Pacific,AK,-132.3639097,56.8199395
715,Alaska,2,Pacific,AK,-132.5045067,56.75021209
716,Alaska,2,Pacific,AK,-132.7706016,56.84354038
717,Alaska,2,Pacific,AK,-132.92506,56.9765975
718,Alaska,2,Pacific,AK,-132.7697812,56.9621562
719,Alaska,2,Pacific,AK,-132.793097,57.08770587
720,Alaska,2,Pacific,AK,-132.8861798,57.01687349
721,Alaska,2,Pacific,AK,-133.1600817,57.07965459
722,Alaska,2,Pacific,AK,-133.116164,57.14410043
723,Alaska,2,Pacific,AK,-133.15895,57.16409642
724,Alaska,2,Pacific,AK,-133.2447685,57.17270869
725,Alaska,2,Pacific,AK,-133.2981143,57.09631591
726,Alaska,2,Pacific,AK,-133.5281378,57.170251
727,Alaska,2,Pacific,AK,-133.5547961,57.17881918
728,Alaska,2,Pacific,AK,-133.47365,57.27908968
729,Alaska,2,Pacific,AK,-133.2442131,57.27492619
730,Alaska,2,Pacific,AK,-133.0453129,57.36687199
731,Alaska,2,Pacific,AK,-133.2258683,57.3129817
732,Alaska,2,Pacific,AK,-133.4339452,57.34659128
733,Alaska,2,Pacific,AK,-133.3367048,57.43491851
734,Alaska,2,Pacific,AK,-133.4708666,57.4371423
735,Alaska,2,Pacific,AK,-133.4969838,57.53769959
736,Alaska,2,Pacific,AK,-133.3128333,57.58937381
737,Alaska,2,Pacific,AK,-133.5853391,57.56798688
738,Alaska,2,Pacific,AK,-133.6639557,57.63270981
739,Alaska,2,Pacific,AK,-133.6434187,57.70465702
740,Alaska,2,Pacific,AK,-133.0047743,57.50938402
741,Alaska,2,Pacific,AK,-133.5470114,57.7654963
742,Alaska,2,Pacific,AK,-133.5470153,57.91048799
743,Alaska,2,Pacific,AK,-133.1230801,57.85716858
744,Alaska,2,Pacific,AK,-133.5259423,57.91613789
745,Alaska,2,Pacific,AK,-133.5689584,57.9224356
746,Alaska,2,Pacific,AK,-133.693105,57.78716272
747,Alaska,2,Pacific,AK,-133.8575752,57.95354398
748,Alaska,2,Pacific,AK,-133.7745342,57.99132638
749,Alaska,2,Pacific,AK,-133.6828542,57.93770842
750,Alaska,2,Pacific,AK,-133.6708923,58.01355399
751,Alaska,2,Pacific,AK,-133.7681555,58.05576801
752,Alaska,2,Pacific,AK,-133.6725712,58.14716588
753,Alaska,2,Pacific,AK,-133.9000884,57.97604299
754,Alaska,2,Pacific,AK,-134.0662011,58.0854925
755,Alaska,2,Pacific,AK,-134.068158,58.27661532
756,Alaska,2,Pacific,AK,-133.9778537,58.31773208
757,Alaska,2,Pacific,AK,-134.0117658,58.39717031
758,Alaska,2,Pacific,AK,-133.9225907,58.49745609
759,Alaska,2,Pacific,AK,-133.7709101,58.51801167
760,Alaska,2,Pacific,AK,-133.9809132,58.49383872
761,Alaska,2,Pacific,AK,-134.1764698,58.19632682
762,Alaska,2,Pacific,AK,-134.5117863,58.35355618
763,Alaska,2,Pacific,AK,-134.7632035,58.38187941
764,Alaska,2,Pacific,AK,-134.7776419,58.49077549
765,Alaska,2,Pacific,AK,-134.9906911,58.6696693
766,Alaska,2,Pacific,AK,-134.9126211,58.65605789
767,Alaska,2,Pacific,AK,-134.9490368,58.8143887
768,Alaska,2,Pacific,AK,-135.0312547,58.7366141
769,Alaska,2,Pacific,AK,-135.1490714,58.84077099
770,Alaska,2,Pacific,AK,-135.1617779,58.97451219
771,Alaska,2,Pacific,AK,-135.1635004,58.99272022
772,Alaska,2,Pacific,AK,-135.3682229,59.27327851
773,Alaska,2,Pacific,AK,-135.360411,59.34369751
774,Alaska,2,Pacific,AK,-135.346557,59.46855332
775,Alaska,2,Pacific,AK,-135.3831618,59.3585289
776,Alaska,2,Pacific,AK,-135.400999,59.30494021
777,Alaska,2,Pacific,AK,-135.554625,59.3180011
778,Alaska,2,Pacific,AK,-135.3570821,59.20494293
779,Alaska,2,Pacific,AK,-135.3065464,59.08327668
780,Alaska,2,Pacific,AK,-135.4140589,59.19688672
781,Alaska,2,Pacific,AK,-135.5523998,59.22854619
782,Alaska,2,Pacific,AK,-135.3784757,59.09078112
783,Alaska,2,Pacific,AK,-135.391035,58.9588383
784,Alaska,2,Pacific,AK,-135.1645892,58.6363279
785,Alaska,2,Pacific,AK,-135.2231826,58.59216051
786,Alaska,2,Pacific,AK,-135.0934795,58.43632002
787,Alaska,2,Pacific,AK,-135.0873445,58.2327101
788,Alaska,2,Pacific,AK,-135.3459545,58.26466179
789,Alaska,2,Pacific,AK,-135.4822661,58.47529862
790,Alaska,2,Pacific,AK,-135.4829223,58.47632098
791,Alaska,2,Pacific,AK,-135.4740399,58.37187932
792,Alaska,2,Pacific,AK,-135.6360062,58.42188099
793,Alaska,2,Pacific,AK,-135.9173837,58.3827046
794,Alaska,2,Pacific,AK,-135.8746103,58.4602008
795,Alaska,2,Pacific,AK,-135.9482178,58.45742188
796,Alaska,2,Pacific,AK,-135.8457102,58.46880721
797,Alaska,2,Pacific,AK,-135.8907726,58.5765864
798,Alaska,2,Pacific,AK,-135.8221388,58.59936147
799,Alaska,2,Pacific,AK,-136.0701983,58.81738939
800,Alaska,2,Pacific,AK,-135.7713403,58.89989841
801,Alaska,2,Pacific,AK,-135.9655029,58.91599548
802,Alaska,2,Pacific,AK,-136.0441099,58.8540537
803,Alaska,2,Pacific,AK,-136.036059,58.9159917
804,Alaska,2,Pacific,AK,-136.1641183,59.0332072
805,Alaska,2,Pacific,AK,-136.1371643,58.95014781
806,Alaska,2,Pacific,AK,-136.2265766,58.92431749
807,Alaska,2,Pacific,AK,-136.1118633,58.92904052
808,Alaska,2,Pacific,AK,-136.0974216,58.85599729
809,Alaska,2,Pacific,AK,-136.2237744,58.7490552
810,Alaska,2,Pacific,AK,-136.38518,58.80405001
811,Alaska,2,Pacific,AK,-136.2671474,58.82210812
812,Alaska,2,Pacific,AK,-136.4846123,58.8390424
813,Alaska,2,Pacific,AK,-136.4907631,58.96515752
814,Alaska,2,Pacific,AK,-136.5827064,58.91543388
815,Alaska,2,Pacific,AK,-136.708544,59.01848931
816,Alaska,2,Pacific,AK,-136.610202,58.90737638
817,Alaska,2,Pacific,AK,-136.6613184,58.89098641
818,Alaska,2,Pacific,AK,-137.0560118,59.06394202
819,Alaska,2,Pacific,AK,-136.9057784,58.92681232
820,Alaska,2,Pacific,AK,-137.0318793,58.91263982
821,Alaska,2,Pacific,AK,-137.1274303,58.82153242
822,Alaska,2,Pacific,AK,-136.99019,58.89458979
823,Alaska,2,Pacific,AK,-136.5754644,58.83820882
824,Alaska,2,Pacific,AK,-136.4829582,58.79238068
825,Alaska,2,Pacific,AK,-136.6374146,58.8218275
826,Alaska,2,Pacific,AK,-136.5243572,58.69932928
827,Alaska,2,Pacific,AK,-136.4382299,58.66488949
828,Alaska,2,Pacific,AK,-136.4971132,58.74988381
829,Alaska,2,Pacific,AK,-136.339329,58.68349932
830,Alaska,2,Pacific,AK,-136.5257187,58.61100562
831,Alaska,2,Pacific,AK,-136.333494,58.59434197
832,Alaska,2,Pacific,AK,-136.2940727,58.66211699
833,Alaska,2,Pacific,AK,-136.1204318,58.5538006
834,Alaska,2,Pacific,AK,-136.2107256,58.51296881
835,Alaska,2,Pacific,AK,-136.0826801,58.51130932
836,Alaska,2,Pacific,AK,-136.0310045,58.38298372
837,Alaska,2,Pacific,AK,-136.085143,58.33797642
838,Alaska,2,Pacific,AK,-136.278234,58.30907381
839,Alaska,2,Pacific,AK,-136.318243,58.39907768
840,Alaska,2,Pacific,AK,-136.5071188,58.4412915
841,Alaska,2,Pacific,AK,-136.4948888,58.38435451
842,Alaska,2,Pacific,AK,-136.557976,58.37351291
843,Alaska,2,Pacific,AK,-136.4832361,58.3335106
844,Alaska,2,Pacific,AK,-136.4107464,58.37434788
845,Alaska,2,Pacific,AK,-136.3637803,58.29824402
846,Alaska,2,Pacific,AK,-136.6032389,58.35684952
847,Alaska,2,Pacific,AK,-136.6554915,58.33879001
848,Alaska,2,Pacific,AK,-136.5615879,58.25573202
849,Alaska,2,Pacific,AK,-136.6560434,58.21489692
850,Alaska,2,Pacific,AK,-136.7160465,58.25184879
851,Alaska,2,Pacific,AK,-136.6793603,58.29823791
852,Alaska,2,Pacific,AK,-136.844938,58.31713151
853,Alaska,2,Pacific,AK,-136.8668861,58.38129848
854,Alaska,2,Pacific,AK,-136.8946889,58.34046467
855,Alaska,2,Pacific,AK,-136.9518839,58.39574062
856,Alaska,2,Pacific,AK,-137.0944164,58.38184838
857,Alaska,2,Pacific,AK,-137.6283273,58.59852261
858,Alaska,2,Pacific,AK,-137.4424855,58.65934858
859,Alaska,2,Pacific,AK,-137.6694525,58.62214038
860,Alaska,2,Pacific,AK,-137.9285139,58.79662758
861,Alaska,2,Pacific,AK,-137.9668175,58.90439718
862,Alaska,2,Pacific,AK,-138.2981475,59.07636421
863,Alaska,2,Pacific,AK,-138.6050701,59.1169217
864,Alaska,2,Pacific,AK,-138.5000614,59.1194199
865,Alaska,2,Pacific,AK,-138.4453387,59.1913656
866,Alaska,2,Pacific,AK,-138.6275594,59.1391476
867,Alaska,2,Pacific,AK,-139.1980875,59.31443159
868,Alaska,2,Pacific,AK,-139.1150237,59.30693259
869,Alaska,2,Pacific,AK,-139.2269847,59.37748659
870,Alaska,2,Pacific,AK,-139.3003147,59.34359721
871,Alaska,2,Pacific,AK,-139.837483,59.53303459
872,Alaska,2,Pacific,AK,-139.5725106,59.60997592
873,Alaska,2,Pacific,AK,-139.4714182,59.70746692
874,Alaska,2,Pacific,AK,-139.619467,59.88496528
